1589418061.245825695 1 spotify.com spotify.com 166
1589418062.637833202 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 15059
1589418062.637833202 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 15092
1589418062.637833202 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1589418062.668924199 1 static.ads-twitter.com platform.twitter.map.fastly.net 7
1589418062.668924199 2 platform.twitter.map.fastly.net static.ads-twitter.com 29
1589418062.710379055 1 platform.twitter.com platform.twitter.map.fastly.net 27
1589418062.710379055 2 platform.twitter.map.fastly.net platform.twitter.com 29
1589418062.711816122 1 s.pinimg.com s-pinimg-com.gslb.pinterest.com 254
1589418062.711816122 2 s-pinimg-com.gslb.pinterest.com 2-01-37d2-0006.cdx.cedexis.net 3553
1589418062.711816122 3 2-01-37d2-0006.cdx.cedexis.net s.pinimg.com.edgekey.net 599
1589418062.711816122 4 s.pinimg.com.edgekey.net e6449.dsca.akamaiedge.net 40
1589418062.711816122 5 e6449.dsca.akamaiedge.net s.pinimg.com 19
1589418062.718621701 1 js.adsrvr.org dg2iu7dxxehbo.cloudfront.net 21452
1589418062.718621701 2 dg2iu7dxxehbo.cloudfront.net js.adsrvr.org 59
1589418062.749764975 1 vt.myvisualiq.net d360616xvwhw9g.cloudfront.net 3379
1589418062.749764975 2 d360616xvwhw9g.cloudfront.net d360616xvwhw9g.cloudfront.net 59
1589418062.749764975 3 d360616xvwhw9g.cloudfront.net d360616xvwhw9g.cloudfront.net 59
1589418062.749764975 4 d360616xvwhw9g.cloudfront.net d360616xvwhw9g.cloudfront.net 59
1589418062.749764975 5 d360616xvwhw9g.cloudfront.net vt.myvisualiq.net 59
1589418062.766024416 1 sp.analytics.yahoo.com spdc-global.pbp.gysm.yahoodns.net 1171
1589418062.766024416 2 spdc-global.pbp.gysm.yahoodns.net sp.analytics.yahoo.com 181
1589418062.822537877 1 pixel.spotify.com edge-web.dual-gslb.spotify.com 299
1589418062.822537877 2 edge-web.dual-gslb.spotify.com pixel.spotify.com 109
1589418062.831449688 1 any-v4.pops.fastly-insights.com any-v4.pops.fastly-insights.com 20568
1589418062.831449688 2 any-v4.pops.fastly-insights.com any-v4.pops.fastly-insights.com 20568
1589418062.831449688 3 any-v4.pops.fastly-insights.com any-v4.pops.fastly-insights.com 20568
1589418062.831449688 4 any-v4.pops.fastly-insights.com any-v4.pops.fastly-insights.com 20568
1589418062.864903906 1 a0b88bb6-492f-4e77-8b44-ede277f21a34.eu.u.fastly-insights.com a0b88bb6-492f-4e77-8b44-ede277f21a34.eu.u.fastly-insights.com 3519
1589418062.986378430 1 script.hotjar.com script.hotjar.com.c.section.io 2738
1589418062.986378430 2 script.hotjar.com.c.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 195
1589418062.986378430 3 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 4 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 5 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 6 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 7 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 8 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 9 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418062.986378430 10 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io script.hotjar.com 119
1589418063.052279963 1 8872062.fls.doubleclick.net dart.l.doubleclick.net 21599
1589418063.052279963 2 dart.l.doubleclick.net 8872062.fls.doubleclick.net 299
1589418063.071155207 1 sc-static.net sc-static.net 59
1589418063.071155207 2 sc-static.net sc-static.net 59
1589418063.071155207 3 sc-static.net sc-static.net 59
1589418063.071155207 4 sc-static.net sc-static.net 59
1589418063.075025477 1 adservice.google.com pagead46.l.doubleclick.net 299
1589418063.075025477 2 pagead46.l.doubleclick.net adservice.google.com 299
1589418063.085021615 1 analytics.twitter.com ads.twitter.com 116
1589418063.085021615 2 ads.twitter.com s.twitter.com 123
1589418063.085021615 3 s.twitter.com s.twitter.com 1623
1589418063.085021615 4 s.twitter.com s.twitter.com 1623
1589418063.085021615 5 s.twitter.com s.twitter.com 1623
1589418063.085021615 6 s.twitter.com analytics.twitter.com 1623
1589418063.090199835 1 t.co t.co 1048
1589418063.090199835 2 t.co t.co 1048
1589418063.090199835 3 t.co t.co 1048
1589418063.090199835 4 t.co t.co 1048
1589418063.130490957 1 vars.hotjar.com vars.hotjar.com.c.section.io 2804
1589418063.130490957 2 vars.hotjar.com.c.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 125
1589418063.130490957 3 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 4 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 5 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 6 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 7 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 8 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 9 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589418063.130490957 10 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io vars.hotjar.com 119
1589418063.133967306 1 t.myvisualiq.net pool-eu.visualiq.iponweb.net 153
1589418063.133967306 2 pool-eu.visualiq.iponweb.net elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 483
1589418063.133967306 3 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 4 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 5 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 6 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 7 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 8 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 9 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com 44
1589418063.133967306 10 elb-aws-fr-visualiq-1583280815.eu-central-1.elb.amazonaws.com t.myvisualiq.net 44
1589418063.154037937 1 spotify.demdex.net gslb-2.demdex.net 292
1589418063.154037937 2 gslb-2.demdex.net edge-irl1.demdex.net 892
1589418063.154037937 3 edge-irl1.demdex.net dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 892
1589418063.154037937 4 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 5 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 6 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 7 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 8 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 9 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 10 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 52
1589418063.154037937 11 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com spotify.demdex.net 52
1589418063.154219736 1 idsync.rlcdn.com idsync.rlcdn.com 23
1589418063.229047447 1 www.facebook.com star-mini.c10r.facebook.com 3372
1589418063.229047447 2 star-mini.c10r.facebook.com www.facebook.com 52
1589418063.301103811 1 insight.adsrvr.org insight-566961044.eu-west-1.elb.amazonaws.com 447
1589418063.301103811 2 insight-566961044.eu-w
